date,open,high,low,close,volume,source,price
2024-01-15,10.035550117492676,10.18295955657959,9.489270210266112,9.489270210266112,2124.0,yahoo_10_years,9.489270210266112
2024-01-16,9.489270210266112,9.490328788757324,8.869494438171387,9.060770988464355,2401.0,yahoo_10_years,9.060770988464355
2024-01-17,9.060770988464355,9.204180717468262,8.861078262329102,9.056961059570312,2058.0,yahoo_10_years,9.056961059570312
2024-01-18,9.056961059570312,9.252777099609377,8.487748146057129,8.54824447631836,3790.0,yahoo_10_years,8.54824447631836
2024-01-19,8.54824447631836,8.611210823059082,8.124672889709473,8.487563133239746,5845.0,yahoo_10_years,8.487563133239746
2024-01-20,8.487563133239746,8.487563133239746,8.224255561828613,8.453899383544922,3020.0,yahoo_10_years,8.453899383544922
2024-01-21,8.453899383544922,8.570956230163574,8.291085243225098,8.303895950317383,8889.0,yahoo_10_years,8.303895950317383
2024-01-22,8.303895950317383,8.382889747619629,7.845963954925537,7.891088962554932,5788.0,yahoo_10_years,7.891088962554932
2024-01-23,7.891088962554932,8.48044204711914,7.399853229522705,8.478230476379395,22309.0,yahoo_10_years,8.478230476379395
2024-01-24,8.478230476379395,8.528297424316406,8.245112419128418,8.338400840759277,27438.0,yahoo_10_years,8.338400840759277
2024-01-25,8.371255874633789,8.407865524291992,8.02759075164795,8.101800918579102,79522.0,yahoo_10_years,8.101800918579102
2024-01-26,8.101800918579102,8.559098243713379,8.076931953430176,8.412899017333984,44384.0,yahoo_10_years,8.412899017333984
2024-01-27,8.412899017333984,9.026172637939451,8.406089782714844,8.916890144348145,91355.0,yahoo_10_years,8.916890144348145
2024-01-28,8.916657447814941,8.957415580749512,8.534603118896484,8.613454818725586,65721.0,yahoo_10_years,8.613454818725586
2024-01-29,8.613454818725586,9.173625946044922,8.613454818725586,9.004870414733887,121647.0,yahoo_10_years,9.004870414733887
2024-01-30,9.004870414733887,9.215944290161133,8.81822681427002,8.832359313964844,70238.0,yahoo_10_years,8.832359313964844
2024-01-31,8.832359313964844,9.136835098266602,8.498802185058594,8.799239158630371,397980.0,yahoo_10_years,8.799239158630371
2024-02-01,8.799239158630371,9.063122749328612,8.5833101272583,9.029051780700684,119936.0,yahoo_10_years,9.029051780700684
2024-02-02,9.029051780700684,9.28809928894043,8.964802742004395,9.207383155822754,79743.0,yahoo_10_years,9.207383155822754
2024-02-03,9.207383155822754,9.49382209777832,9.02195930480957,9.022859573364258,92539.0,yahoo_10_years,9.022859573364258
2024-02-04,9.022859573364258,9.022859573364258,8.754794120788574,8.768688201904297,98178.0,yahoo_10_years,8.768688201904297
2024-02-05,8.75664234161377,8.933760643005371,8.527889251708984,8.564050674438477,131573.0,yahoo_10_years,8.564050674438477
2024-02-06,8.564050674438477,8.597317695617676,8.405773162841797,8.56916332244873,1282561.0,yahoo_10_years,8.56916332244873
2024-02-07,8.56916332244873,8.738079071044922,8.413237571716309,8.71963882446289,110805.0,yahoo_10_years,8.71963882446289
2024-02-08,8.71963882446289,8.814373970031738,8.630023002624512,8.70744514465332,138497.0,yahoo_10_years,8.70744514465332
2024-02-09,8.70744514465332,9.021617889404297,8.647040367126465,9.017915725708008,128064.0,yahoo_10_years,9.017915725708008
2024-02-10,9.017915725708008,9.099610328674316,8.905448913574219,8.953256607055664,79511.0,yahoo_10_years,8.953256607055664
2024-02-11,8.953256607055664,9.130911827087402,8.87127685546875,8.913829803466797,84851.0,yahoo_10_years,8.913829803466797
2024-02-12,8.913829803466797,9.15528392791748,8.662781715393066,9.046236991882324,73830.0,yahoo_10_years,9.046236991882324
2024-02-13,9.046236991882324,9.150407791137695,8.811286926269531,9.072697639465332,125075.0,yahoo_10_years,9.072697639465332
2024-02-14,9.072697639465332,9.401354789733888,8.941143035888672,9.349115371704102,101503.0,yahoo_10_years,9.349115371704102
2024-02-15,9.349115371704102,10.520695686340332,9.29907512664795,9.996533393859863,534306.0,yahoo_10_years,9.996533393859863
2024-02-16,9.996533393859863,10.130525588989258,9.541698455810549,9.594353675842283,130409.0,yahoo_10_years,9.594353675842283
2024-02-17,9.59103298187256,9.66325569152832,9.08917236328125,9.47891902923584,388107.0,yahoo_10_years,9.47891902923584
2024-02-18,9.47891902923584,9.558229446411133,9.329486846923828,9.455194473266602,255677.0,yahoo_10_years,9.455194473266602
2024-02-19,9.459142684936523,9.976940155029297,9.459142684936523,9.806081771850586,96846.0,yahoo_10_years,9.806081771850586
2024-02-20,9.806081771850586,9.863102912902832,9.05233383178711,9.419455528259276,409480.0,yahoo_10_years,9.419455528259276
2024-02-21,9.419455528259276,9.604578971862791,8.805407524108887,9.055529594421388,365379.0,yahoo_10_years,9.055529594421388
2024-02-22,9.055529594421388,9.297165870666504,8.801726341247559,9.094904899597168,136645.0,yahoo_10_years,9.094904899597168
2024-02-23,9.094904899597168,9.141708374023438,8.797100067138672,8.88426399230957,161693.0,yahoo_10_years,8.88426399230957
2024-02-24,8.88426399230957,9.313980102539062,8.8842191696167,9.273723602294922,73017.0,yahoo_10_years,9.273723602294922
2024-02-25,9.273723602294922,9.524685859680176,9.172881126403809,9.506097793579102,178664.0,yahoo_10_years,9.506097793579102
2024-02-26,9.506097793579102,10.179154396057127,9.241829872131348,9.99110984802246,406457.0,yahoo_10_years,9.99110984802246
2024-02-27,9.99110984802246,10.211650848388672,9.694189071655272,9.87918758392334,122060.0,yahoo_10_years,9.87918758392334
2024-02-28,9.87918758392334,12.679121971130373,9.822532653808594,12.033430099487305,1243388.0,yahoo_10_years,12.033430099487305
2024-02-29,12.033430099487305,12.829472541809082,11.350890159606934,11.612591743469238,403350.0,yahoo_10_years,11.612591743469238
2024-03-01,11.612591743469238,11.740032196044922,11.31691074371338,11.721220970153809,215917.0,yahoo_10_years,11.721220970153809
2024-03-02,11.721220970153809,12.05219841003418,11.38960075378418,11.959957122802734,149234.0,yahoo_10_years,11.959957122802734
2024-03-03,11.959957122802734,12.139639854431152,11.191923141479492,11.44303035736084,221580.0,yahoo_10_years,11.44303035736084
2024-03-04,11.44303035736084,12.380936622619627,11.281339645385742,11.918038368225098,508048.0,yahoo_10_years,11.918038368225098
2024-03-05,11.918038368225098,13.51134967803955,11.770228385925291,13.49459457397461,665479.0,yahoo_10_years,13.49459457397461
2024-03-06,13.49459457397461,14.283254623413086,12.77344036102295,13.476038932800291,813467.0,yahoo_10_years,13.476038932800291
2024-03-07,13.476038932800291,13.755494117736816,12.997528076171877,13.099925994873049,643071.0,yahoo_10_years,13.099925994873049
2024-03-08,13.099925994873049,13.391130447387695,12.559385299682615,13.145106315612791,997079.0,yahoo_10_years,13.145106315612791
2024-03-09,13.145106315612791,13.630858421325684,12.987268447875977,13.094792366027832,516270.0,yahoo_10_years,13.094792366027832
2024-03-10,13.094792366027832,13.271238327026367,12.348551750183104,12.554306983947754,224169.0,yahoo_10_years,12.554306983947754
2024-03-11,12.554306983947754,13.380356788635254,12.266984939575195,13.328737258911133,471221.0,yahoo_10_years,13.328737258911133
2024-03-12,13.328737258911133,13.52134895324707,12.428622245788574,13.195993423461914,448306.0,yahoo_10_years,13.195993423461914
2024-03-13,13.195993423461914,13.568862915039062,12.6345853805542,12.890681266784668,721941.0,yahoo_10_years,12.890681266784668
2024-03-14,12.890681266784668,14.209282875061035,12.841131210327148,14.134442329406738,854783.0,yahoo_10_years,14.134442329406738
2024-03-15,14.134442329406738,14.85077667236328,12.336000442504885,14.837596893310549,596154.0,yahoo_10_years,14.837596893310549
2024-03-16,14.837596893310549,15.31686019897461,12.962690353393556,13.063599586486816,904682.0,yahoo_10_years,13.063599586486816
2024-03-17,13.08051586151123,15.094996452331545,13.08051586151123,14.04188060760498,1140708.0,yahoo_10_years,14.04188060760498
2024-03-18,13.882410049438477,15.116458892822266,13.628454208374023,14.19449234008789,1467076.0,yahoo_10_years,14.19449234008789
2024-03-19,14.205573081970217,16.408851623535156,13.441449165344238,15.193999290466309,1739855.0,yahoo_10_years,15.193999290466309
